TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId_x,CityId,CityName,Country,Region,Continent,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCityName,CountryId_y,UserAvgRating,UserVisitCount,AttractionAvgRating,AttractionPopularity
132,1661,2020,6,Friends,126,3,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,49,3,Historical Site #126,Ghana City 2 Main Road,Historical Site,Ghana City 2,19,3.909090909090909,11,3.652482269503546,141
133,953,2020,1,Business,108,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,34,3,Historical Site #108,USA-West City 1 Main Road,Historical Site,USA-West City 1,14,3.75,12,3.7482014388489207,139
134,1681,2023,7,Business,32,3,3,5,12,28,USA-East City 1,USA-East,North America East,North America,30,4,Park #32,USA-East City 3 Main Road,Park,USA-East City 3,12,3.6363636363636362,11,3.553030303030303,132
135,1872,2019,2,Solo,102,3,3,6,15,39,Canada-West City 3,Canada-West,North America West,North America,51,4,Park #102,Australia City 1 Main Road,Park,Australia City 1,20,3.923076923076923,13,3.5693430656934306,137
136,950,2024,9,Solo,68,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,26,2,Museum #68,Romania City 2 Main Road,Museum,Romania City 2,11,3.5454545454545454,11,3.507936507936508,126
137,119,2020,11,Friends,113,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,18,8,Wildlife #113,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.5,10,3.962121212121212,132
138,681,2021,5,Friends,38,4,5,9,21,53,New Zealand City 1,New Zealand,Australasia,Oceania,55,3,Historical Site #38,New Zealand City 3 Main Road,Historical Site,New Zealand City 3,21,3.4615384615384617,13,3.603448275862069,116
139,431,2019,11,Business,10,3,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,6,4,Park #10,Nepal City 1 Main Road,Park,Nepal City 1,3,3.5,14,3.504201680672269,119
140,949,2024,5,Family,47,4,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,28,8,Wildlife #47,USA-East City 1 Main Road,Wildlife,USA-East City 1,12,3.8,10,3.9393939393939394,132
141,1172,2020,11,Friends,150,3,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,46,5,Religious Site #150,Nigeria City 1 Main Road,Religious Site,Nigeria City 1,18,3.6,10,3.3674698795180724,166
142,928,2023,7,Friends,84,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,47,6,Adventure #84,Nigeria City 2 Main Road,Adventure,Nigeria City 2,18,3.6315789473684212,19,3.868217054263566,129
143,391,2020,7,Couples,9,4,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.6666666666666665,21,3.4705882352941178,153
144,603,2019,5,Couples,147,3,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,2,7,Shopping #147,India City 2 Main Road,Shopping,India City 2,1,4.0,9,3.204379562043796,137
145,1360,2021,12,Family,124,3,1,1,2,3,Sri Lanka City 1,Sri Lanka,South Asia,Asia,3,7,Shopping #124,Sri Lanka City 1 Main Road,Shopping,Sri Lanka City 1,2,3.4,5,3.1968503937007875,127
146,54,2022,9,Business,82,3,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,48,6,Adventure #82,Ghana City 1 Main Road,Adventure,Ghana City 1,19,3.7142857142857144,14,3.7111111111111112,135
148,1785,2024,10,Couples,28,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,45,3,Historical Site #28,Tanzania City 3 Main Road,Historical Site,Tanzania City 3,17,3.375,8,3.7936507936507935,126
149,199,2022,6,Family,89,4,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,47,2,Museum #89,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.75,8,3.479338842975207,121
150,830,2023,11,Couples,137,4,2,4,11,26,Romania City 2,Romania,Eastern Europe,Europe,47,1,Beach #137,Nigeria City 2 Main Road,Beach,Nigeria City 2,18,4.0,10,4.0423728813559325,118
151,414,2021,6,Friends,66,3,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,46,3,Historical Site #66,Nigeria City 1 Main Road,Historical Site,Nigeria City 1,18,3.3636363636363638,11,3.664,125
152,210,2019,10,Solo,6,5,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,33,8,Wildlife #6,Canada-East City 3 Main Road,Wildlife,Canada-East City 3,13,3.8,10,3.8507462686567164,134
153,846,2021,4,Family,114,4,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,3.6153846153846154,13,3.5538461538461537,130
154,1043,2022,7,Solo,110,4,1,1,1,2,India City 2,India,South Asia,Asia,6,6,Adventure #110,Nepal City 1 Main Road,Adventure,Nepal City 1,3,3.75,12,3.780701754385965,114
155,353,2021,8,Family,111,3,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,33,4,Park #111,Canada-East City 3 Main Road,Park,Canada-East City 3,13,3.4285714285714284,14,3.5434782608695654,138
156,156,2023,7,Couples,98,4,4,7,16,40,Kenya City 1,Kenya,East Africa,Africa,26,3,Historical Site #98,Romania City 2 Main Road,Historical Site,Romania City 2,11,3.4285714285714284,7,3.7152777777777777,144
157,270,2024,6,Friends,21,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,21,3,Historical Site #21,Spain City 1 Main Road,Historical Site,Spain City 1,9,3.625,8,3.6692913385826773,127
158,1304,2019,1,Business,18,4,3,6,14,35,USA-West City 2,USA-West,North America West,North America,10,6,Adventure #18,Thailand City 2 Main Road,Adventure,Thailand City 2,4,3.7333333333333334,15,3.699248120300752,133
159,1721,2019,12,Couples,119,4,4,7,17,45,Tanzania City 3,Tanzania,East Africa,Africa,13,3,Historical Site #119,Indonesia City 1 Main Road,Historical Site,Indonesia City 1,6,4.076923076923077,13,3.622950819672131,122
160,361,2020,3,Family,129,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.8333333333333335,12,3.201388888888889,144
161,641,2022,3,Couples,12,3,1,2,6,13,Indonesia City 1,Indonesia,Southeast Asia,Asia,53,4,Park #12,New Zealand City 1 Main Road,Park,New Zealand City 1,21,3.2222222222222223,9,3.6030534351145036,131
162,688,2019,10,Friends,88,2,2,3,7,16,France City 1,France,Western Europe,Europe,17,7,Shopping #88,France City 2 Main Road,Shopping,France City 2,7,3.2857142857142856,14,3.2892561983471076,121
163,722,2020,1,Family,76,2,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,38,7,Shopping #76,Canada-West City 2 Main Road,Shopping,Canada-West City 2,15,3.357142857142857,14,3.164285714285714,140
164,489,2021,10,Couples,53,4,5,9,20,52,Australia City 2,Australia,Australasia,Oceania,29,3,Historical Site #53,USA-East City 2 Main Road,Historical Site,USA-East City 2,12,3.6,10,3.5695364238410594,151
165,111,2021,5,Couples,97,3,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,4.0,12,3.449367088607595,158
166,1051,2024,9,Couples,138,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,59,6,Adventure #138,Samoa City 2 Main Road,Adventure,Samoa City 2,23,3.7142857142857144,14,3.7851239669421486,121
167,715,2022,3,Friends,124,4,1,1,1,1,India City 1,India,South Asia,Asia,3,7,Shopping #124,Sri Lanka City 1 Main Road,Shopping,Sri Lanka City 1,2,3.5,8,3.1968503937007875,127
168,685,2024,9,Business,23,4,3,5,12,30,USA-East City 3,USA-East,North America East,North America,58,1,Beach #23,Samoa City 1 Main Road,Beach,Samoa City 1,23,3.6666666666666665,9,3.975,120
169,530,2023,12,Friends,70,3,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,50,1,Beach #70,Ghana City 3 Main Road,Beach,Ghana City 3,19,3.4615384615384617,13,3.9285714285714284,112
170,1859,2021,7,Business,141,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,24,3,Historical Site #141,Poland City 2 Main Road,Historical Site,Poland City 2,10,3.642857142857143,14,3.7384615384615385,130
171,1221,2024,7,Couples,36,4,3,6,14,34,USA-West City 1,USA-West,North America West,North America,44,3,Historical Site #36,Tanzania City 2 Main Road,Historical Site,Tanzania City 2,17,3.4,10,3.625,128
172,838,2024,8,Family,129,3,3,6,14,35,USA-West City 2,USA-West,North America West,North America,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.5625,16,3.201388888888889,144
173,411,2021,5,Couples,74,3,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,15,7,Shopping #74,Indonesia City 3 Main Road,Shopping,Indonesia City 3,6,3.4,10,3.1285714285714286,140
174,1603,2024,7,Family,79,3,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,12,4,Park #79,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.5,16,3.5508474576271185,118
175,1777,2020,8,Family,38,4,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,55,3,Historical Site #38,New Zealand City 3 Main Road,Historical Site,New Zealand City 3,21,3.5,10,3.603448275862069,116
176,65,2020,1,Couples,138,3,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,59,6,Adventure #138,Samoa City 2 Main Road,Adventure,Samoa City 2,23,3.4285714285714284,7,3.7851239669421486,121
177,1860,2023,6,Family,80,4,3,6,14,36,USA-West City 3,USA-West,North America West,North America,48,2,Museum #80,Ghana City 1 Main Road,Museum,Ghana City 1,19,3.642857142857143,14,3.5555555555555554,135
178,1399,2023,7,Solo,87,4,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,42,5,Religious Site #87,Kenya City 3 Main Road,Religious Site,Kenya City 3,16,3.6153846153846154,13,3.4065040650406506,123
179,200,2020,3,Business,70,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,50,1,Beach #70,Ghana City 3 Main Road,Beach,Ghana City 3,19,3.7142857142857144,7,3.9285714285714284,112
180,1507,2023,6,Family,14,4,5,10,23,58,Samoa City 1,Samoa,Pacific Islands,Oceania,51,2,Museum #14,Australia City 1 Main Road,Museum,Australia City 1,20,3.357142857142857,14,3.475806451612903,124
181,215,2022,5,Couples,118,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.6923076923076925,13,3.1879194630872485,149
182,102,2022,7,Friends,50,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,28,6,Adventure #50,USA-East City 1 Main Road,Adventure,USA-East City 1,12,3.642857142857143,14,3.8461538461538463,130
184,920,2019,11,Business,118,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.5714285714285716,7,3.1879194630872485,149
185,1240,2021,8,Family,30,3,1,2,6,15,Indonesia City 3,Indonesia,Southeast Asia,Asia,22,4,Park #30,Spain City 2 Main Road,Park,Spain City 2,9,3.5714285714285716,7,3.568345323741007,139
186,815,2020,8,Family,103,3,2,3,9,22,Spain City 2,Spain,Western Europe,Europe,34,4,Park #103,USA-West City 1 Main Road,Park,USA-West City 1,14,3.3333333333333335,9,3.6,140
187,244,2022,10,Business,72,3,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,53,6,Adventure #72,New Zealand City 1 Main Road,Adventure,New Zealand City 1,21,3.75,8,3.795774647887324,142
188,399,2019,1,Friends,120,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,17,8,Wildlife #120,France City 2 Main Road,Wildlife,France City 2,7,3.875,8,3.7816901408450705,142
190,1926,2023,3,Solo,117,4,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,26,4,Park #117,Romania City 2 Main Road,Park,Romania City 2,11,3.375,8,3.6214285714285714,140
191,1509,2019,8,Solo,35,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,10,8,Wildlife #35,Thailand City 2 Main Road,Wildlife,Thailand City 2,4,4.0,9,3.8805970149253732,134
192,207,2021,5,Friends,131,3,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,18,8,Wildlife #131,Germany City 1 Main Road,Wildlife,Germany City 1,8,3.727272727272727,11,3.9194630872483223,149
193,1640,2024,9,Friends,54,3,1,2,4,9,Thailand City 1,Thailand,Southeast Asia,Asia,20,7,Shopping #54,Germany City 3 Main Road,Shopping,Germany City 3,8,3.7222222222222223,18,3.208695652173913,115
194,1384,2024,12,Family,2,3,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,47,6,Adventure #2,Nigeria City 2 Main Road,Adventure,Nigeria City 2,18,3.8421052631578947,19,3.808,125
195,1053,2020,5,Friends,74,5,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,15,7,Shopping #74,Indonesia City 3 Main Road,Shopping,Indonesia City 3,6,3.75,12,3.1285714285714286,140
196,287,2024,4,Couples,9,5,5,9,20,51,Australia City 1,Australia,Australasia,Oceania,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.6842105263157894,19,3.4705882352941178,153
197,1994,2021,6,Friends,41,4,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,58,4,Park #41,Samoa City 1 Main Road,Park,Samoa City 1,23,3.9,10,3.517730496453901,141
198,886,2020,6,Family,108,4,2,3,7,17,France City 2,France,Western Europe,Europe,34,3,Historical Site #108,USA-West City 1 Main Road,Historical Site,USA-West City 1,14,3.6153846153846154,13,3.7482014388489207,139
199,89,2022,5,Friends,85,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,40,1,Beach #85,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.909090909090909,11,3.992063492063492,126
200,420,2021,5,Family,107,4,3,6,15,38,Canada-West City 2,Canada-West,North America West,North America,38,1,Beach #107,Canada-West City 2 Main Road,Beach,Canada-West City 2,15,3.3333333333333335,15,4.124031007751938,129
201,803,2021,5,Family,132,3,4,8,19,50,Ghana City 3,Ghana,West Africa,Africa,26,5,Religious Site #132,Romania City 2 Main Road,Religious Site,Romania City 2,11,3.3,10,3.3587786259541983,131
202,125,2021,6,Couples,71,5,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,23,6,Adventure #71,Poland City 1 Main Road,Adventure,Poland City 1,10,4.166666666666667,6,3.75,116
203,648,2019,6,Family,82,4,2,3,8,18,Germany City 1,Germany,Western Europe,Europe,48,6,Adventure #82,Ghana City 1 Main Road,Adventure,Ghana City 1,19,3.7142857142857144,7,3.7111111111111112,135
204,937,2020,6,Couples,9,3,4,8,19,48,Ghana City 1,Ghana,West Africa,Africa,14,2,Museum #9,Indonesia City 2 Main Road,Museum,Indonesia City 2,6,3.6153846153846154,13,3.4705882352941178,153
205,1898,2020,4,Friends,44,4,5,10,22,56,Fiji City 1,Fiji,Pacific Islands,Oceania,54,1,Beach #44,New Zealand City 2 Main Road,Beach,New Zealand City 2,21,3.4285714285714284,14,3.8666666666666667,120
206,173,2024,8,Couples,109,4,2,4,11,25,Romania City 1,Romania,Eastern Europe,Europe,33,4,Park #109,Canada-East City 3 Main Road,Park,Canada-East City 3,13,3.9,10,3.5434782608695654,138
207,1154,2021,6,Solo,10,1,3,5,12,29,USA-East City 2,USA-East,North America East,North America,6,4,Park #10,Nepal City 1 Main Road,Park,Nepal City 1,3,3.3636363636363638,11,3.504201680672269,119
208,1832,2022,3,Friends,54,3,4,7,16,42,Kenya City 3,Kenya,East Africa,Africa,20,7,Shopping #54,Germany City 3 Main Road,Shopping,Germany City 3,8,3.375,8,3.208695652173913,115
209,1613,2021,10,Friends,21,2,1,2,4,10,Thailand City 2,Thailand,Southeast Asia,Asia,21,3,Historical Site #21,Spain City 1 Main Road,Historical Site,Spain City 1,9,3.4444444444444446,9,3.6692913385826773,127
210,1850,2024,11,Solo,129,4,5,10,23,59,Samoa City 2,Samoa,Pacific Islands,Oceania,17,7,Shopping #129,France City 2 Main Road,Shopping,France City 2,7,3.4166666666666665,12,3.201388888888889,144
211,341,2023,5,Family,85,3,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,40,1,Beach #85,Kenya City 1 Main Road,Beach,Kenya City 1,16,3.5555555555555554,9,3.992063492063492,126
212,1603,2023,7,Friends,97,3,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,7,5,Religious Site #97,Nepal City 2 Main Road,Religious Site,Nepal City 2,3,3.5,16,3.449367088607595,158
213,1958,2020,12,Family,103,3,4,8,18,46,Nigeria City 1,Nigeria,West Africa,Africa,34,4,Park #103,USA-West City 1 Main Road,Park,USA-West City 1,14,3.6666666666666665,12,3.6,140
214,653,2020,4,Business,34,4,1,2,6,14,Indonesia City 2,Indonesia,Southeast Asia,Asia,33,7,Shopping #34,Canada-East City 3 Main Road,Shopping,Canada-East City 3,13,3.7142857142857144,14,3.1564625850340136,147
215,998,2024,3,Business,8,3,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,27,8,Wildlife #8,Romania City 3 Main Road,Wildlife,Romania City 3,11,3.1666666666666665,6,3.9022556390977443,133
216,1062,2024,5,Business,60,5,2,4,10,23,Poland City 1,Poland,Eastern Europe,Europe,10,1,Beach #60,Thailand City 2 Main Road,Beach,Thailand City 2,4,3.7777777777777777,9,3.900900900900901,111
217,988,2020,6,Couples,28,5,3,5,13,31,Canada-East City 1,Canada-East,North America East,North America,45,3,Historical Site #28,Tanzania City 3 Main Road,Historical Site,Tanzania City 3,17,3.7777777777777777,9,3.7936507936507935,126
218,580,2021,6,Couples,49,5,1,2,6,13,Indonesia City 1,Indonesia,Southeast Asia,Asia,12,4,Park #49,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.7333333333333334,15,3.5441176470588234,136
219,1942,2020,8,Solo,48,2,1,1,3,7,Nepal City 2,Nepal,South Asia,Asia,47,2,Museum #48,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.3076923076923075,13,3.481203007518797,133
220,1913,2023,4,Couples,118,3,4,8,18,47,Nigeria City 2,Nigeria,West Africa,Africa,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.6666666666666665,6,3.1879194630872485,149
221,762,2024,7,Solo,48,4,1,2,5,12,Vietnam City 2,Vietnam,Southeast Asia,Asia,47,2,Museum #48,Nigeria City 2 Main Road,Museum,Nigeria City 2,18,3.4,10,3.481203007518797,133
222,1611,2024,2,Friends,23,4,5,10,22,57,Fiji City 2,Fiji,Pacific Islands,Oceania,58,1,Beach #23,Samoa City 1 Main Road,Beach,Samoa City 1,23,4.333333333333333,3,3.975,120
223,796,2024,12,Friends,144,4,4,7,17,43,Tanzania City 1,Tanzania,East Africa,Africa,19,6,Adventure #144,Germany City 2 Main Road,Adventure,Germany City 2,8,3.75,12,3.7794117647058822,136
224,1590,2021,4,Friends,8,4,1,1,1,1,India City 1,India,South Asia,Asia,27,8,Wildlife #8,Romania City 3 Main Road,Wildlife,Romania City 3,11,3.5,6,3.9022556390977443,133
225,1170,2020,4,Solo,31,4,1,1,1,2,India City 2,India,South Asia,Asia,28,6,Adventure #31,USA-East City 1 Main Road,Adventure,USA-East City 1,12,3.857142857142857,7,3.86013986013986,143
226,941,2024,2,Business,53,2,4,8,19,49,Ghana City 2,Ghana,West Africa,Africa,29,3,Historical Site #53,USA-East City 2 Main Road,Historical Site,USA-East City 2,12,3.4285714285714284,7,3.5695364238410594,151
227,257,2021,5,Family,10,3,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,6,4,Park #10,Nepal City 1 Main Road,Park,Nepal City 1,3,3.4285714285714284,14,3.504201680672269,119
228,1310,2020,12,Couples,135,4,1,1,3,6,Nepal City 1,Nepal,South Asia,Asia,33,5,Religious Site #135,Canada-East City 3 Main Road,Religious Site,Canada-East City 3,13,3.6666666666666665,6,3.449275362318841,138
229,643,2024,8,Couples,53,4,3,6,14,35,USA-West City 2,USA-West,North America West,North America,29,3,Historical Site #53,USA-East City 2 Main Road,Historical Site,USA-East City 2,12,3.6923076923076925,13,3.5695364238410594,151
230,434,2021,9,Family,118,3,4,7,17,44,Tanzania City 2,Tanzania,East Africa,Africa,58,7,Shopping #118,Samoa City 1 Main Road,Shopping,Samoa City 1,23,3.4545454545454546,11,3.1879194630872485,149
231,387,2019,8,Family,21,4,3,5,12,28,USA-East City 1,USA-East,North America East,North America,21,3,Historical Site #21,Spain City 1 Main Road,Historical Site,Spain City 1,9,4.0,12,3.6692913385826773,127
232,1964,2024,5,Solo,79,3,5,9,21,54,New Zealand City 2,New Zealand,Australasia,Oceania,12,4,Park #79,Vietnam City 2 Main Road,Park,Vietnam City 2,5,3.888888888888889,9,3.5508474576271185,118
233,207,2020,10,Couples,19,4,5,9,21,55,New Zealand City 3,New Zealand,Australasia,Oceania,45,6,Adventure #19,Tanzania City 3 Main Road,Adventure,Tanzania City 3,17,3.727272727272727,11,3.813008130081301,123
234,1598,2020,5,Solo,35,4,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,10,8,Wildlife #35,Thailand City 2 Main Road,Wildlife,Thailand City 2,4,3.3333333333333335,9,3.8805970149253732,134
236,63,2020,12,Family,130,5,1,1,3,8,Nepal City 3,Nepal,South Asia,Asia,55,1,Beach #130,New Zealand City 3 Main Road,Beach,New Zealand City 3,21,3.4545454545454546,11,4.151515151515151,132
237,1179,2023,1,Couples,46,3,2,3,7,16,France City 1,France,Western Europe,Europe,5,4,Park #46,Sri Lanka City 3 Main Road,Park,Sri Lanka City 3,2,4.0,7,3.645390070921986,141
238,1155,2023,3,Solo,114,4,2,4,10,24,Poland City 2,Poland,Eastern Europe,Europe,36,2,Museum #114,USA-West City 3 Main Road,Museum,USA-West City 3,14,3.6363636363636362,11,3.5538461538461537,130
