TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
728,1673,2023,5,Family,4,5.0
729,351,2022,7,Couples,119,4.0
730,1503,2024,3,Business,126,
731,716,2021,5,Family,12,2.0
732,1576,2022,6,Business,35,3.0
733,957,2024,9,Couples,109,4.0
734,1605,2020,11,Friends,137,5.0
735,295,2023,3,Business,116,2.0
736,779,2019,7,Family,79,3.0
737,547,2022,12,Business,91,3.0
738,497,2019,1,Friends,79,3.0
739,617,2024,7,Solo,87,
740,765,2024,10,Family,116,4.0
741,255,2020,2,Solo,8,3.0
742,1415,2019,9,Family,32,4.0
743,1101,2022,6,Family,9,4.0
744,1659,2024,8,Couples,120,3.0
745,1411,2020,9,Solo,110,3.0
746,299,2024,2,Friends,8,3.0
747,140,2021,1,Business,16,4.0
748,846,2021,4,Business,40,3.0
749,963,2021,4,Couples,37,2.0
750,481,2020,4,Couples,78,3.0
751,1565,2021,12,Couples,75,4.0
752,1164,2020,9,Solo,54,3.0
753,1496,2021,5,Friends,25,3.0
754,219,2020,8,Family,98,4.0
755,1631,2019,2,Couples,119,4.0
756,413,2021,3,Family,97,5.0
757,897,2019,2,Solo,122,3.0
758,879,2020,6,Friends,138,4.0
759,1642,2023,8,Friends,127,4.0
760,554,2019,7,Friends,98,4.0
761,482,2020,7,Family,8,3.0
762,680,2023,2,Business,51,4.0
763,722,2019,8,Friends,65,3.0
764,364,2023,7,Family,107,3.0
765,353,2019,12,Friends,128,3.0
766,463,2019,3,FRIENDS,97,4.0
767,935,2020,1,Couples,55,3.0
768,687,2024,6,Couples,119,5.0
769,785,2019,3,Friends,105,4.0
770,1439,2019,3,Family,120,5.0
771,482,2024,3,Couples,89,3.0
772,1820,2022,9,Family,98,3.0
773,1504,2022,6,Couples,53,4.0
774,350,2019,11,Family,60,3.0
775,628,2021,2,Family,42,
776,368,2022,12,Family,39,4.0
777,546,2022,5,Solo,98,3.0
778,731,2022,7,COUPLES,58,4.0
779,262,2019,10,Solo,21,4.0
780,29,2024,6,Friends,6,5.0
781,878,2023,2,Friends,130,5.0
782,1402,2020,3,Friends,66,4.0
783,606,2024,11,BUSINESS,87,3.0
784,1721,2020,1,Family,136,5.0
785,739,2019,11,Business,17,3.0
786,1802,2024,9,Family,141,4.0
787,472,2019,7,Business,106,3.0
788,1079,2019,4,Business,97,3.0
789,1527,2022,11,Solo,65,4.0
790,119,2020,1,Solo,106,3.0
791,1861,2019,9,Family,31,3.0
792,730,2019,3,Family,46,3.0
793,996,2019,5,Friends,145,4.0
794,1257,2024,1,Solo,42,4.0
795,1286,2023,7,Business,108,4.0
796,48,2024,2,Business,140,3.0
797,1735,2022,2,Solo,89,2.0
798,1248,2022,4,Business,45,5.0
799,1998,2020,6,Friends,128,3.0
800,944,2024,12,Family,124,4.0
801,1228,2023,10,Family,82,3.0
802,883,2022,5,Business,18,4.0
803,1780,2019,8,Friends,67,4.0
804,1665,2023,10,Family,65,3.0
805,1818,2020,5,Solo,29,5.0
806,1009,2020,10,Family,61,3.0
807,1583,2023,8,Solo,24,3.0
808,718,2024,9,Couples,104,3.0
809,922,2022,12,Couples,65,2.0
810,1521,2019,5,Solo,110,3.0
811,163,2022,1,BUSINESS,69,3.0
812,1421,2024,7,Couples,108,4.0
813,32,2023,4,Business,110,4.0
814,1162,2020,1,Friends,25,3.0
815,955,2022,2,Friends,67,3.0
816,938,2020,7,Solo,113,5.0
817,989,2024,12,Business,89,3.0
818,984,2024,5,Couples,34,4.0
819,815,2022,7,Couples,125,3.0
820,903,2019,3,Solo,30,3.0
821,1137,2021,2,Family,150,3.0
822,1527,2019,10,Couples,107,5.0
823,1105,2023,8,Couples,49,3.0
824,1286,2023,3,Couples,30,4.0
825,1674,2020,7,FRIENDS,136,4.0
826,1980,2024,7,Family,79,3.0
827,218,2023,1,Family,121,4.0
828,1426,2024,4,Family,125,4.0
829,451,2020,11,Business,11,3.0
830,394,2020,5,Family,103,3.0
831,1587,2021,9,Friends,51,3.0
832,138,2020,8,Couples,137,
833,1696,2023,1,Family,33,4.0
834,1542,2021,12,Friends,6,4.0
835,1990,2022,12,Family,100,3.0
836,1336,2020,9,Family,83,3.0
837,1746,2019,2,Friends,84,4.0
838,238,2024,11,Couples,40,4.0
839,1780,2021,1,Couples,75,5.0
840,321,2019,7,Family,145,4.0
841,629,2023,6,Couples,115,4.0
842,257,2019,9,Family,148,4.0
843,804,2024,2,Friends,50,4.0
844,1498,2021,11,Business,131,3.0
845,537,2021,7,Solo,58,3.0
846,1645,2020,4,Solo,141,3.0
847,1213,2019,4,Business,130,4.0
848,1258,2021,9,Family,25,4.0
849,1878,2021,3,Couples,146,4.0
850,864,2021,4,Solo,92,5.0
851,690,2021,12,Family,117,4.0
852,1990,2022,11,Friends,87,4.0
853,1115,2019,4,Solo,33,4.0
854,1230,2021,7,Family,148,4.0
855,593,2024,5,Friends,17,4.0
856,431,2024,3,Couples,122,4.0
857,340,2022,4,Couples,32,3.0
858,448,2021,2,Family,118,3.0
859,391,2021,11,Friends,64,5.0
860,1494,2023,3,Business,36,4.0
861,116,2021,3,Family,36,4.0
862,1259,2024,8,Friends,48,4.0
863,1899,2019,2,Couples,136,4.0
864,1532,2022,12,Family,116,5.0
865,806,2022,11,Business,101,3.0
866,119,2021,5,Business,95,
867,1669,2021,3,Couples,63,4.0
868,7,2019,2,Friends,136,4.0
869,1363,2021,11,Business,42,2.0
870,1342,2021,6,Couples,142,4.0
871,384,2022,7,Friends,58,4.0
872,1480,2022,2,Couples,52,5.0
873,351,2021,10,Family,72,4.0
874,452,2022,7,Family,113,4.0
875,1624,2022,1,Solo,108,3.0
876,1959,2019,1,Friends,116,3.0
877,530,2024,12,Business,14,2.0
878,1843,2024,1,Family,25,4.0
879,1827,2021,4,Family,128,3.0
880,1539,2023,1,COUPLES,148,4.0
881,281,2021,1,Family,20,3.0
882,599,2019,10,Friends,136,4.0
883,1356,2024,10,Friends,40,2.0
884,1999,2020,4,Family,147,3.0
885,1629,2021,3,Couples,150,4.0
886,841,2022,3,Family,96,4.0
887,471,2021,5,Family,29,4.0
888,1921,2020,10,Family,119,5.0
889,553,2023,8,Solo,16,4.0
890,685,2021,6,Solo,51,3.0
891,1930,2022,1,Solo,96,4.0
892,1124,2022,2,Friends,11,3.0
893,530,2024,3,Family,59,3.0
894,11,2021,3,Couples,120,5.0
895,860,2021,6,Solo,14,4.0
896,1973,2024,11,Family,56,4.0
897,866,2021,6,Couples,1,
898,1400,2020,4,Business,99,5.0
899,507,2019,7,Friends,12,3.0
900,1552,2020,1,Couples,43,4.0
901,1552,2020,9,Friends,79,3.0
902,1217,2020,1,FAMILY,33,5.0
903,1544,2022,5,Couples,35,4.0
904,1158,2022,12,Friends,126,4.0
905,757,2020,5,Friends,117,4.0
906,1476,2021,9,Couples,13,4.0
907,1671,2021,4,Business,129,3.0
908,1683,2019,11,Family,71,4.0
909,427,2020,5,Couples,22,4.0
910,1354,2023,3,Couples,137,5.0
911,9,2019,1,Solo,51,3.0
912,1144,2020,4,Couples,49,4.0
913,1143,2021,7,Family,22,4.0
914,727,2019,1,Couples,133,4.0
915,1989,2022,3,Couples,44,4.0
916,1766,2023,5,Couples,89,4.0
917,78,2021,9,Couples,36,5.0
918,418,2020,8,Friends,135,2.0
919,416,2023,1,Friends,119,4.0
920,1796,2020,1,Family,76,3.0
921,1038,2019,1,Friends,52,4.0
922,1458,2019,4,Business,99,4.0
923,1620,2019,4,Family,75,4.0
924,1536,2024,2,Friends,142,4.0
925,179,2024,6,Family,102,3.0
926,281,2022,8,Solo,5,4.0
927,791,2024,9,Family,124,3.0
928,677,2023,12,Solo,29,3.0
929,1495,2021,9,Business,46,3.0
930,313,2023,12,Business,66,3.0
931,744,2021,12,Couples,32,4.0
932,474,2024,11,Friends,142,4.0
933,378,2024,5,Business,147,3.0
934,346,2024,1,Couples,24,3.0
935,391,2022,1,SOLO,49,3.0
936,1129,2022,11,Family,56,4.0
937,821,2019,11,Couples,101,4.0
938,871,2022,4,Business,90,4.0
939,959,2019,9,FRIENDS,102,3.0
940,1483,2022,6,Solo,5,3.0
941,1724,2019,1,Friends,78,
942,1053,2021,8,Business,32,4.0
943,1285,2023,2,Family,35,4.0
944,1478,2020,2,Family,117,4.0
945,1381,2022,6,Solo,22,4.0
946,269,2020,1,Friends,5,4.0
947,1966,2020,5,Friends,74,4.0
948,330,2020,10,Family,111,3.0
949,824,2019,8,Business,77,4.0
950,1306,2021,1,Friends,25,4.0
951,807,2019,3,Family,117,3.0
952,487,2024,12,Business,58,3.0
953,1847,2023,12,Friends,107,4.0
954,144,2020,12,Business,31,
955,492,2024,7,Friends,137,4.0
956,1986,2021,6,Friends,43,4.0
957,1460,2022,10,Business,146,3.0
958,174,2023,12,Friends,57,2.0
959,1510,2023,2,Family,110,3.0
960,1940,2019,11,Family,76,4.0
961,196,2020,8,SOLO,12,3.0
962,829,2021,2,Solo,15,3.0
963,937,2022,11,Couples,61,3.0
964,263,2024,1,Friends,29,3.0
965,402,2021,1,Family,92,4.0
966,348,2021,5,Friends,21,5.0
967,371,2019,7,Couples,89,4.0
968,808,2022,6,Family,31,4.0
969,928,2021,3,Business,28,3.0
970,476,2022,8,Solo,56,3.0
971,579,2024,6,Solo,88,3.0
972,385,2022,2,Couples,60,4.0
973,1593,2019,10,FAMILY,53,4.0
974,424,2023,4,Couples,52,5.0
975,1816,2021,9,Couples,51,4.0
976,1078,2021,5,Business,61,3.0
977,1606,2024,10,Friends,126,4.0
978,1273,2022,4,Couples,87,4.0
979,533,2023,3,Family,64,4.0
980,1203,2024,1,Solo,113,
981,549,2021,10,Business,80,3.0
982,238,2024,9,Family,143,4.0
983,510,2020,8,Solo,85,4.0
984,552,2024,8,Friends,33,2.0
985,271,2024,1,Couples,85,4.0
986,48,2019,5,Couples,117,4.0
987,1888,2019,11,Friends,32,3.0
988,1027,2019,4,Business,31,3.0
989,805,2020,1,Family,90,4.0
990,1860,2024,11,Couples,133,3.0
991,450,2019,1,Friends,51,2.0
992,806,2019,9,Couples,77,3.0
993,1694,2021,11,FAMILY,99,3.0
994,1265,2021,9,Friends,100,4.0
995,799,2022,1,Business,22,3.0
996,512,2022,11,Family,60,4.0
997,71,2023,2,Solo,150,3.0
998,171,2021,11,Family,134,4.0
999,324,2021,1,Business,116,3.0
1000,1574,2019,6,Solo,4,3.0
1001,1279,2024,11,Business,63,3.0
1002,867,2020,4,Couples,8,4.0
1003,1566,2022,1,Couples,46,4.0
1004,322,2024,2,Friends,130,4.0
1005,422,2022,5,Couples,59,2.0
1006,786,2022,5,Couples,26,4.0
1007,1835,2020,3,Family,109,3.0
1008,1229,2023,6,Couples,114,4.0
1009,1702,2020,5,Friends,99,4.0
1010,497,2023,8,Family,122,3.0
1011,1697,2022,4,Family,106,4.0
1012,145,2021,4,Couples,96,3.0
1013,456,2023,11,Solo,134,3.0
1014,1047,2023,10,Couples,49,3.0
1015,102,2020,10,Couples,69,3.0
1016,1717,2021,5,Couples,85,4.0
1017,1735,2021,11,Solo,101,4.0
1018,1083,2019,5,Family,72,4.0
1019,612,2021,9,Business,67,3.0
1020,198,2019,10,Couples,25,4.0
1021,1238,2021,4,FAMILY,96,4.0
1022,1076,2020,8,Couples,19,3.0
1023,1520,2020,3,Family,72,4.0
1024,1206,2023,5,Couples,62,4.0
1025,257,2019,7,Couples,117,4.0
1026,244,2019,8,Friends,72,4.0
1027,1562,2020,5,Family,1,5.0
1028,319,2019,9,BUSINESS,76,3.0
1029,1878,2024,8,COUPLES,33,3.0
1030,212,2024,11,Friends,58,4.0
1031,1457,2023,1,Friends,45,5.0
1032,1951,2023,7,Friends,25,4.0
1033,883,2019,9,Friends,142,4.0
1034,114,2022,6,Business,39,3.0
1035,1754,2019,4,Business,77,5.0
1036,375,2020,7,Business,125,4.0
1037,1055,2021,6,Business,55,4.0
1038,1970,2023,6,Friends,141,4.0
1039,1490,2020,12,Business,61,3.0
1040,93,2020,6,Family,143,4.0
1041,1642,2023,3,Couples,68,4.0
1042,323,2020,1,Friends,3,4.0
1043,1499,2021,2,Friends,131,5.0
1044,1242,2020,7,Friends,130,5.0
1045,576,2024,3,Couples,145,4.0
1046,848,2022,2,Solo,19,3.0
1047,236,2019,5,Friends,127,4.0
1048,1974,2019,3,Family,52,4.0
1049,477,2024,7,FAMILY,127,4.0
1050,618,2024,1,Couples,145,4.0
1051,1006,2023,12,Friends,30,4.0
1052,1345,2019,11,Solo,56,3.0
1053,1011,2023,11,Couples,41,4.0
1054,1011,2022,3,Couples,46,4.0
1055,1166,2024,9,Couples,90,4.0
1056,1716,2021,1,Solo,62,4.0
1057,791,2021,9,Family,99,4.0
1058,1665,2022,10,SOLO,102,2.0
1059,1574,2019,4,Family,31,3.0
1060,1923,2023,6,Couples,7,4.0
1061,1827,2021,12,Family,112,3.0
1062,1597,2020,3,Couples,28,4.0
1063,494,2023,7,Family,30,4.0
1064,1549,2020,4,Family,91,4.0
1065,1474,2024,2,Family,40,4.0
1066,580,2020,9,Couples,29,5.0
1067,1356,2021,12,Family,47,4.0
1068,506,2021,7,Friends,79,3.0
1069,1047,2023,7,Couples,127,4.0
1070,1594,2020,7,Solo,149,4.0
1071,378,2020,2,FAMILY,110,3.0
1072,674,2020,3,Family,135,3.0
1073,1591,2020,9,Business,80,3.0
1074,908,2021,8,Business,62,3.0
1075,1922,2022,3,Friends,123,3.0
1076,16,2024,1,Solo,46,3.0
1077,1444,2021,3,Family,122,4.0
1078,1629,2021,7,Couples,150,4.0
1079,1836,2019,4,FRIENDS,59,2.0
1080,314,2019,9,Solo,96,4.0
1081,1969,2023,7,Family,118,4.0
1082,785,2022,2,Couples,118,3.0
1083,705,2022,4,FAMILY,31,3.0
1084,712,2021,1,SOLO,145,4.0
1085,1277,2022,1,Couples,76,3.0
1086,1319,2024,10,Couples,7,3.0
1087,948,2020,5,Friends,18,3.0
1088,143,2021,11,Family,110,3.0
1089,1974,2020,3,Couples,65,4.0
1090,445,2019,4,Family,17,4.0
1091,188,2023,7,Solo,79,3.0
1092,1195,2023,4,Friends,90,4.0
1093,825,2024,6,Business,12,3.0
1094,1232,2019,2,Friends,53,5.0
1095,1752,2020,1,Family,70,4.0
1096,195,2022,11,Couples,118,3.0
1097,569,2023,3,Business,98,4.0
1098,1034,2024,2,Solo,14,3.0
1099,1576,2023,4,Business,93,3.0
1100,1202,2024,6,Couples,136,4.0
1101,766,2023,6,Family,9,3.0
1102,1221,2020,10,Friends,148,3.0
1103,1960,2022,10,Couples,15,3.0
1104,961,2022,4,Friends,94,3.0
1105,1768,2021,3,Friends,53,4.0
1106,1560,2024,2,Friends,110,3.0
1107,603,2023,2,Friends,127,4.0
1108,500,2022,1,Business,128,4.0
1109,1541,2021,1,Friends,131,4.0
1110,415,2023,6,Family,123,3.0
1111,674,2020,8,Family,47,4.0
1112,471,2020,10,Business,70,4.0
1113,1213,2021,4,Family,108,4.0
1114,589,2019,4,Couples,26,4.0
1115,1317,2021,9,Family,87,4.0
1116,1870,2021,8,Couples,80,3.0
1117,1660,2022,9,Family,148,4.0
1118,1896,2021,3,Business,8,4.0
1119,49,2024,1,Family,15,4.0
1120,911,2020,7,Family,5,4.0
1121,441,2021,6,Couples,83,3.0
1122,1836,2023,4,Solo,83,3.0
1123,1424,2020,12,Family,89,4.0
1124,641,2022,2,Friends,37,3.0
1125,1128,2024,4,Family,47,4.0
1126,1211,2021,9,Friends,63,3.0
1127,992,2020,7,Friends,8,3.0
1128,949,2020,3,Family,113,3.0
1129,111,2019,7,Solo,8,4.0
1130,905,2020,6,Couples,101,4.0
1131,697,2024,4,Friends,69,3.0
1132,1637,2020,9,Family,150,3.0
1133,1731,2024,10,Business,104,3.0
1134,1501,2024,1,Family,72,4.0
1135,62,2023,1,Business,106,4.0
1136,1683,2024,11,Friends,18,5.0
1137,793,2021,3,Friends,28,5.0
1138,833,2024,2,Family,75,3.0
1139,1891,2022,8,Couples,129,3.0
1140,1735,2019,4,Solo,124,3.0
1141,102,2023,12,Friends,57,4.0
1142,720,2024,12,Friends,43,4.0
1143,1500,2024,1,Couples,145,4.0
1144,1078,2021,3,Family,85,4.0
1145,516,2019,8,Couples,18,4.0
1146,1050,2022,5,Friends,34,4.0
1147,1734,2024,1,Couples,126,4.0
1148,447,2024,6,Couples,135,3.0
1149,1493,2022,8,Couples,137,4.0
1150,1470,2023,12,Family,2,4.0
1151,1772,2019,5,Family,124,4.0
1152,596,2022,10,Friends,17,4.0
1153,432,2019,6,Solo,122,3.0
1154,1096,2023,9,Business,133,2.0
1155,1063,2019,12,Business,55,4.0
1156,820,2022,10,Couples,30,5.0
1157,1559,2024,9,Friends,108,4.0
1158,1599,2019,10,Solo,11,3.0
1159,492,2021,3,Couples,87,3.0
1160,1592,2019,10,Couples,50,5.0
1161,462,2023,12,Solo,64,4.0
1162,816,2024,12,Family,124,3.0
1163,55,2019,4,Family,149,5.0
1164,681,2022,6,Couples,61,2.0
1165,1918,2023,9,Business,44,3.0
1166,886,2019,1,Business,126,3.0
1167,1421,2021,9,Family,62,4.0
1168,216,2019,4,Friends,30,4.0
1169,1272,2024,11,Couples,136,4.0
1170,744,2022,8,Family,149,4.0
1171,1488,2022,5,Couples,44,3.0
1172,1857,2024,1,Business,24,4.0
1173,1064,2023,9,Business,23,3.0
1174,206,2020,7,Business,90,3.0
1175,953,2022,8,Solo,47,4.0
1176,247,2020,1,Couples,94,3.0
1177,900,2022,6,Business,114,3.0
1178,123,2023,10,Friends,1,4.0
1179,1281,2024,11,Couples,129,4.0
1180,621,2024,5,Couples,5,4.0
1181,404,2021,4,Couples,18,3.0
1182,35,2024,9,Business,109,3.0
1183,1777,2024,3,Business,94,3.0
1184,1675,2022,11,Family,147,4.0
1185,1624,2019,8,Family,86,4.0
1186,117,2019,12,Business,63,2.0
1187,700,2022,3,Friends,101,4.0
1188,1943,2023,2,Business,115,3.0
1189,1158,2024,10,Family,101,4.0
1190,257,2020,4,Business,56,2.0
1191,283,2024,5,Business,144,4.0
1192,527,2023,4,Family,46,3.0
1193,1945,2021,6,Couples,52,4.0
1194,340,2021,11,Business,42,
1195,1806,2021,9,Family,45,4.0
1196,1357,2023,1,Friends,32,3.0
1197,1844,2023,11,Family,88,4.0
1198,1653,2020,6,Business,110,4.0
1199,665,2021,9,Couples,65,4.0
1200,1656,2019,5,Family,139,4.0
1201,339,2024,2,Couples,72,4.0
1202,582,2021,6,Couples,71,3.0
1203,424,2020,5,Family,11,4.0
1204,267,2020,1,Solo,136,4.0
1205,181,2019,10,Friends,23,4.0
1206,375,2021,11,Couples,25,4.0
1207,241,2023,11,Friends,141,4.0
1208,761,2020,3,Couples,78,3.0
1209,143,2021,8,Friends,11,5.0
1210,123,2022,7,Family,67,4.0
1211,1980,2021,8,Family,89,3.0
1212,176,2023,10,Couples,2,5.0
1213,149,2020,5,Friends,114,3.0
1214,61,2021,4,Family,101,4.0
1215,266,2024,6,Family,2,4.0
1216,1056,2024,8,Family,93,3.0
1217,1655,2022,6,Business,34,3.0
1218,1470,2021,4,Family,111,4.0
1219,1161,2024,1,Business,57,2.0
1220,171,2021,7,Couples,31,4.0
1221,1549,2021,1,Family,77,4.0
1222,75,2022,6,Family,67,5.0
1223,1262,2021,8,Business,52,4.0
1224,819,2024,6,Business,132,3.0
1225,1765,2020,7,Family,98,4.0
1226,616,2019,4,Solo,74,2.0
1227,1277,2021,3,Family,34,3.0
1228,880,2024,11,Friends,86,4.0
1229,1045,2019,11,Family,4,4.0
1230,1878,2023,2,Couples,133,3.0
1231,1426,2019,3,Business,1,4.0
1232,830,2022,5,Couples,105,
1233,895,2021,9,Solo,52,3.0
1234,1410,2019,1,Couples,108,5.0
1235,693,2023,10,Couples,55,4.0
1236,336,2020,1,FAMILY,4,5.0
1237,936,2021,11,Friends,143,3.0
1238,137,2022,1,Family,115,3.0
1239,340,2022,11,Couples,7,3.0
1240,842,2019,12,Solo,5,3.0
1241,1594,2021,10,Couples,80,3.0
1242,1563,2022,12,Couples,144,3.0
1243,522,2022,6,Friends,87,4.0
1244,844,2023,8,Solo,2,4.0
1245,308,2023,8,Solo,105,3.0
1246,1511,2020,1,Family,65,4.0
1247,493,2023,11,Friends,96,4.0
1248,1600,2024,9,Couples,53,2.0
1249,1685,2024,6,Friends,2,
1250,1379,2024,3,Friends,3,4.0
1251,661,2020,9,Couples,95,2.0
1252,1906,2022,12,Couples,96,4.0
1253,1373,2021,2,Friends,49,4.0
1254,1292,2024,12,Family,13,3.0
1255,1713,2023,7,Solo,116,3.0
1256,1763,2019,10,FRIENDS,23,4.0
1257,156,2024,2,Friends,29,4.0
1258,1764,2023,2,Couples,68,
1259,1531,2022,8,Friends,108,4.0
1260,414,2021,4,Friends,150,3.0
1261,616,2021,5,Family,94,4.0
1262,1506,2023,8,Business,145,2.0
1263,434,2023,3,Friends,98,3.0
1264,905,2022,5,Couples,128,5.0
1265,1378,2024,5,Business,27,4.0
1266,1301,2020,5,Business,9,4.0
1267,1820,2021,9,COUPLES,101,5.0
1268,224,2022,2,Family,147,2.0
1269,591,2019,11,Business,111,3.0
1270,1970,2021,9,FAMILY,52,4.0
1271,1138,2024,1,Friends,74,3.0
1272,498,2023,7,Family,17,3.0
1273,580,2023,3,Family,52,4.0
1274,679,2019,2,Couples,103,4.0
1275,1109,2019,9,Family,25,4.0
1276,570,2021,3,Family,73,5.0
1277,1244,2020,7,Friends,44,4.0
1278,891,2019,4,Friends,74,4.0
1279,1221,2022,4,Family,115,
1280,311,2023,9,Couples,133,4.0
1281,1248,2023,8,Friends,62,4.0
1282,1850,2019,1,Solo,125,3.0
1283,271,2023,11,Solo,106,2.0
1284,655,2021,8,Solo,139,4.0
1285,1388,2019,4,Couples,112,4.0
1286,1235,2021,2,Friends,83,3.0
1287,1350,2020,6,Business,102,4.0
1288,1120,2023,9,Business,48,3.0
1289,1366,2023,1,Family,102,4.0
1290,1219,2023,4,Business,107,3.0
1291,149,2019,12,Couples,92,3.0
1292,1503,2021,2,BUSINESS,16,2.0
1293,894,2021,10,Business,78,4.0
1294,103,2024,3,Couples,107,4.0
1295,819,2022,7,FAMILY,30,3.0
1296,871,2022,10,Couples,119,4.0
1297,174,2021,12,Family,127,3.0
1298,1993,2020,8,Family,81,3.0
1299,445,2023,3,Business,145,4.0
1300,662,2024,1,Friends,129,
1301,882,2019,9,Business,70,2.0
1302,1666,2022,7,Friends,133,3.0
1303,1486,2023,10,Solo,140,4.0
1304,1542,2019,12,Solo,17,3.0
1305,475,2022,10,Family,150,3.0
1306,1691,2021,7,Friends,1,3.0
1307,1660,2022,9,Couples,73,5.0
1308,928,2022,8,Solo,141,4.0
1309,1092,2024,3,Business,109,4.0
1310,75,2019,4,Family,41,4.0
1311,1521,2020,2,Family,97,4.0
1312,1922,2021,5,Friends,33,3.0
1313,946,2023,3,Friends,36,4.0
1314,1082,2022,11,Couples,137,4.0
1315,999,2020,11,Couples,8,5.0
1316,166,2019,9,Friends,145,5.0
1317,1240,2024,5,Solo,69,3.0
1318,1443,2019,1,Business,10,3.0
1319,1856,2019,7,Friends,119,
1320,1860,2021,1,Family,8,4.0
1321,984,2022,1,Couples,49,4.0
1322,1918,2020,2,Business,37,4.0
1323,1058,2020,6,Friends,118,3.0
1324,1285,2019,9,Business,60,3.0
1325,1204,2021,5,Friends,99,4.0
1326,1998,2024,10,Couples,11,
1327,1476,2019,7,Family,105,2.0
1328,241,2022,11,Couples,107,4.0
1329,144,2020,5,Friends,43,5.0
1330,820,2023,4,Business,133,4.0
1331,1032,2019,1,Couples,71,4.0
1332,1338,2020,3,Family,101,4.0
1333,964,2019,1,Family,28,5.0
1334,1030,2022,3,Family,140,4.0
1335,1844,2023,12,Business,37,2.0
1336,670,2020,7,Business,94,3.0
1337,988,2021,8,Couples,14,4.0
1338,1115,2020,5,Business,7,3.0
1339,937,2019,8,Couples,20,4.0
1340,1937,2019,7,Business,142,3.0
1341,1925,2024,11,FAMILY,32,2.0
1342,1027,2022,10,Business,132,3.0
1343,902,2022,7,FAMILY,88,4.0
1344,1178,2020,10,Friends,14,4.0
1345,362,2020,8,Friends,67,3.0
1346,852,2023,12,Family,72,5.0
1347,434,2021,7,Business,41,3.0
1348,289,2019,11,Family,91,3.0
1349,191,2021,3,Couples,130,4.0
1350,1175,2022,3,Family,133,4.0
1351,2,2022,4,Solo,79,4.0
1352,1293,2022,10,Family,135,4.0
1353,864,2024,11,Solo,139,4.0
1354,733,2020,5,Couples,14,3.0
1355,1539,2022,6,Couples,96,3.0
1356,1078,2024,6,Business,116,3.0
1357,1467,2024,3,Business,3,4.0
1358,1419,2024,7,Business,91,4.0
1359,65,2023,10,Solo,138,3.0
1360,431,2019,10,Family,41,3.0
1361,1140,2024,2,Solo,129,4.0
1362,1952,2019,5,Friends,141,4.0
1363,309,2022,8,Friends,96,2.0
1364,212,2021,8,Solo,95,3.0
1365,1883,2023,9,Couples,81,4.0
1366,1934,2023,9,Friends,62,3.0
1367,335,2023,4,Family,68,3.0
1368,804,2020,6,Family,79,3.0
1369,1254,2023,3,Family,73,5.0
1370,391,2023,9,Solo,124,3.0
1371,653,2019,6,Solo,116,4.0
1372,791,2022,5,Couples,53,4.0
1373,1284,2019,10,Business,77,3.0
1374,617,2022,12,Couples,33,4.0
1375,825,2020,11,Friends,27,4.0
1376,580,2021,2,Business,56,2.0
1377,1520,2020,10,Family,9,3.0
1378,307,2024,7,Couples,129,3.0
1379,462,2024,2,Solo,19,3.0
1380,500,2023,5,Friends,49,3.0
1381,1812,2023,3,Family,38,4.0
1382,1889,2021,4,Couples,32,4.0
1383,1001,2019,8,Friends,56,2.0
1384,313,2022,5,Couples,108,4.0
1385,1513,2021,9,Family,134,3.0
1386,985,2020,10,Solo,29,5.0
1387,1700,2020,1,Family,36,4.0
1388,720,2019,10,Solo,71,4.0
1389,1998,2023,2,Family,48,4.0
1390,1615,2020,1,Family,120,5.0
1391,448,2024,2,Solo,34,2.0
1392,1452,2023,1,Friends,61,3.0
1393,574,2019,5,Solo,82,4.0
1394,700,2019,11,Friends,58,3.0
1395,501,2021,9,Business,93,3.0
1396,1365,2019,6,Couples,120,4.0
1397,526,2024,12,Friends,80,5.0
1398,1278,2024,6,Friends,69,5.0
1399,1165,2022,2,FRIENDS,143,4.0
1400,1502,2020,1,Couples,148,4.0
1401,1988,2024,7,Family,150,4.0
1402,18,2022,3,Family,3,4.0
1403,1981,2021,5,Family,126,4.0
1404,219,2024,4,Family,135,3.0
1405,1054,2020,5,Solo,121,3.0
1406,682,2022,12,Family,113,4.0
1407,1279,2023,1,Couples,55,4.0
1408,1444,2024,2,Family,109,5.0
1409,1720,2019,4,Couples,87,3.0
1410,804,2020,9,Family,125,3.0
1411,1866,2024,4,Solo,53,3.0
1412,645,2021,3,Family,112,3.0
1413,408,2023,9,Friends,118,2.0
1414,759,2023,8,Friends,126,4.0
1415,1058,2020,8,Family,26,4.0
1416,1337,2020,8,Family,130,4.0
1417,1666,2021,8,Family,33,4.0
1418,450,2019,7,Couples,141,5.0
1419,607,2023,7,Business,6,3.0
1420,1878,2019,10,Friends,34,3.0
1421,880,2024,5,Business,92,3.0
1422,484,2023,4,Couples,82,3.0
1423,1972,2021,3,Family,104,4.0
1424,898,2019,10,Solo,61,3.0
1425,1971,2023,1,Couples,1,4.0
1426,1839,2021,3,Friends,93,3.0
1427,1813,2020,2,Family,77,5.0
1428,1164,2021,5,Couples,77,3.0
1429,1597,2024,3,Business,57,3.0
1430,1922,2023,7,Business,134,3.0
1431,539,2023,12,Family,119,4.0
1432,76,2022,6,Family,28,4.0
1433,642,2019,12,Family,6,4.0
1434,1274,2024,4,Business,28,4.0
1435,1095,2023,10,COUPLES,8,5.0
